name,latitude,longitude,admin1_code,admin2_code,admin3_code,feature_code
Burgaput,18.28992,82.96839,02,745,4844,PPL
Niniamguda,18.30822,82.97059,02,745,4844,PPL
Boriguda,18.31924,82.96407,02,745,4844,PPL
Musiriguda,18.32631,82.9668,02,745,4844,PPL
Pottangipadu,18.34718,82.97999,02,745,4844,PPL
Serubeda,18.34394,82.98399,02,745,4844,PPL
Gannela,18.33041,82.99021,02,745,4844,PPL
Naranjiguda,18.31891,82.98632,02,745,4844,PPL
Oruguda,18.31899,82.97619,02,745,4844,PPL
Manjiguda,18.31365,82.98952,02,745,4844,PPL
Bondamu,18.30741,82.99158,02,745,4844,PPL
Kaliaguda,18.29801,82.99813,02,745,4844,PPL
Rengar,18.2906,82.98614,02,745,4844,PPL
Boyiguda,18.2858,82.98085,02,745,4844,PPL
Jamiguda,18.27904,82.98591,02,745,4844,PPL
Pirbanda,18.28422,82.98538,02,745,4844,PPL
Baliaguda,18.28532,82.99025,02,745,4844,PPL
Kinanguda,18.26433,82.92929,02,745,4844,PPL
Sangamguda,18.2567,82.9422,02,745,4844,PPL
Tabaguda,18.26228,82.94801,02,745,4844,PPL
Janamguda,18.27119,82.94379,02,745,4844,PPL
Zunkariguda,18.2683,82.95996,02,745,4844,PPL
Bisupuram,18.26633,82.9926,02,745,4845,PPL
Gonguda,18.30608,82.75032,02,745,4843,PPL
Kitaling,18.25277,82.82566,02,745,4844,PPL
Gukkudu,18.25151,82.88524,02,745,4844,PPL
Temguda,18.2518,82.87509,02,745,4844,PPL
Bujimara,18.24467,82.76991,02,745,4843,PPL
Usirikayiput,18.24386,82.778,02,745,4843,PPL
Kottaput,18.19973,82.76041,02,745,4846,PPL
Masel,18.18809,82.75098,02,745,4846,PPL
Marel,18.176,82.75324,02,745,4846,PPL
Bilaiput,18.17764,82.76226,02,745,4846,PPL
Maripalem,18.18232,82.76319,02,745,4846,PPL
Irukaiugudem,18.19533,82.76127,02,745,4846,PPL
Nandiput,18.19897,82.7652,02,745,4846,PPL
Osabanda,18.24858,82.78906,02,745,4843,PPL
Gauvali,18.24282,82.78137,02,745,4843,PPL
Kumaraput,18.23109,82.79955,02,745,4843,PPL
Simadiput,18.21744,82.79313,02,745,4843,PPL
Bodigaput,18.21648,82.78409,02,745,4843,PPL
Rangser,18.20942,82.78431,02,745,4843,PPL
Totalgondi,18.20447,82.79668,02,745,4843,PPL
Titingput,18.20317,82.77203,02,745,4846,PPL
Egrudi,18.18994,82.77949,02,745,4846,PPL
Soda,18.18211,82.77465,02,745,4846,PPL
Sudimetta,18.18047,82.76805,02,745,4846,PPL
Digrudi,18.18188,82.78349,02,745,4846,PPL
Chintalvidi,18.18079,82.78111,02,745,4846,PPL
Paliem,18.18082,82.79412,02,745,4846,PPL
Gondulaguda,18.20295,82.80429,02,745,4846,PPL
Ontipaka,18.22084,82.79793,02,745,4843,PPL
Sunkarayiput,18.23876,82.80913,02,745,4843,PPL
Iskalguda,18.24763,82.82024,02,745,4843,PPL
Barmel,18.22749,82.81289,02,745,4843,PPL
Korra,18.21686,82.81264,02,745,4843,PPL
Baliyaguda,18.20526,82.8094,02,745,4846,PPL
Satibanda,18.19264,82.8142,02,745,4846,PPL
Bodagandi,18.18071,82.82209,02,745,4846,PPL
Porla,18.18319,82.82582,02,745,4846,PPL
Korrapadu,18.20248,82.81449,02,745,4846,PPL
Borapalem,18.20684,82.82798,02,745,4843,PPL
Devalam,18.22038,82.82658,02,745,4843,PPL
Rangsingguda,18.22383,82.83425,02,745,4844,PPL
Oyya,18.23243,82.82793,02,745,4843,PPL
Dommalput,18.23763,82.83561,02,745,4844,PPL
Sivapad,18.1597,82.75178,02,745,4846,PPL
Gumadgandva,18.14789,82.75728,02,745,4846,PPL
Gangarajput,18.14313,82.76431,02,745,4846,PPL
Bhimaram,18.1291,82.75377,02,745,4846,PPL
Goppalpalem,18.10341,82.76865,02,745,4846,PPL
Bankuru,18.10805,82.77023,02,745,4846,PPL
Karakavalasa,18.1123,82.77441,02,745,4846,PPL
Kottauru,18.11528,82.77226,02,745,4846,PPL
Sitampad,18.13073,82.76502,02,745,4846,PPL
Ridchanda,18.13965,82.77808,02,745,4846,PPL
Gurralaguda,18.10544,82.77816,02,745,4846,PPL
Kottagummu,18.12937,82.77372,02,745,4846,PPL
Tandeput,18.14333,82.78643,02,745,4846,PPL
Kottam,18.14965,82.7828,02,745,4846,PPL
Jilagalbanda,18.15198,82.77593,02,745,4846,PPL
Loselput,18.15647,82.77381,02,745,4846,PPL
Ekkasantar,18.16151,82.77502,02,745,4846,PPL
Kuddaberi,18.16514,82.77137,02,745,4846,PPL
Burput,18.17344,82.77593,02,745,4846,PPL
Paderumetta,18.17541,82.76464,02,745,4846,PPL
Santari,18.17,82.78643,02,745,4846,PPL
Gundi Penta,18.16598,82.78276,02,745,4846,PPL
Kokkesi,18.1623,82.78944,02,745,4846,PPL
Bandichinta,18.15808,82.79229,02,745,4846,PPL
Kamsalgundi,18.15664,82.78911,02,745,4846,PPL
Liyuti,18.14969,82.79506,02,745,4846,PPL
Burdagummi,18.13771,82.79675,02,745,4846,PPL
Bandamamidi,18.12363,82.79687,02,745,4846,PPL
Bodaput,18.11684,82.78994,02,745,4846,PPL
Merkasinta,18.11364,82.78519,02,745,4846,PPL
Dabbagaru,18.11631,82.80169,02,745,4846,PPL
Patakota,18.17593,82.80282,02,745,4846,PPL
Mangalamamidi,18.1639,82.79677,02,745,4846,PPL
Irkuraya,18.15152,82.80264,02,745,4846,PPL
Dalingput,18.14123,82.80935,02,745,4846,PPL
Gondirampa,18.13164,82.79905,02,745,4846,PPL
Ralla Machapuram,18.1076,82.81521,02,745,4846,PPL
Mulkayiput,18.11392,82.8086,02,745,4846,PPL
Posalgaru,18.12158,82.81526,02,745,4846,PPL
Dangadigunna,18.17649,82.80907,02,745,4846,PPL
Dalimput,18.17175,82.82744,02,745,4846,PPL
Kangput,18.142,82.82219,02,745,4846,PPL
Tigalvalasa,18.13937,82.82675,02,745,4846,PPL
Jankaramvalasa,18.13235,82.81907,02,745,4846,PPL
Olda,18.1242,82.82331,02,745,4846,PPL
Turkalmettu,18.11554,82.81452,02,745,4846,PPL
Iskagaru,18.11751,82.82713,02,745,4846,PPL
Diguva Machapuram,18.11017,82.81638,02,745,4846,PPL
Beraduvalasa,18.11392,82.8237,02,745,4846,PPL
Durgam,18.10917,82.82952,02,745,4846,PPL
Serusinta,18.10865,82.82309,02,745,4846,PPL
Jangamput,18.1731,82.8322,02,745,4846,PPL
Maddam,18.08959,82.7572,02,745,4846,PPL
Ranjepalle,18.07374,82.75828,02,745,4846,PPL
Malpadi,18.02987,82.77468,02,745,4847,PPL
Burdapadu,18.04688,82.75997,02,745,4847,PPL
Sirumetta,18.03641,82.77223,02,745,4847,PPL
Karrigaru,18.07037,82.77373,02,745,4846,PPL
Sikamadal,18.07852,82.77106,02,745,4846,PPL
Kotagaru,18.08608,82.77205,02,745,4846,PPL
Gangudi,18.08733,82.76744,02,745,4846,PPL
Rangsingipadu,18.09328,82.78354,02,745,4846,PPL
Limbatpadu,18.08649,82.79007,02,745,4846,PPL
Donkaluru,18.08292,82.78393,02,745,4846,PPL
Mosrupadu,18.0706,82.78457,02,745,4846,PPL
Ganarput,18.07838,82.78314,02,745,4846,PPL
Silkalpadu,18.08326,82.79552,02,745,4846,PPL
Geddavalasa,18.09059,82.78979,02,745,4846,PPL
Kangarmamidi,18.09259,82.78731,02,745,4846,PPL
Gassarpalle,18.10181,82.78638,02,745,4846,PPL
Erraguppu,18.10016,82.80908,02,745,4846,PPL
Burgal,18.09411,82.81065,02,745,4846,PPL
Vankamamidi,18.08667,82.79759,02,745,4846,PPL
Purlubanda,18.08246,82.80567,02,745,4846,PPL
Gollelmamidi,18.07712,82.80294,02,745,4846,PPL
Gunagummi,18.03903,82.80199,02,745,4847,PPL
Peddapulam,18.04152,82.82421,02,745,4847,PPL
Gollapalle,18.04593,82.83106,02,745,4847,PPL
Bandagar,18.06459,82.82228,02,745,4846,PPL
Pichamadi,18.0644,82.81903,02,745,4846,PPL
Gadelpadu,18.06756,82.82114,02,745,4846,PPL
Sembi,18.09911,82.82246,02,745,4846,PPL
Alardu,18.01099,82.76662,02,745,4847,PPL
Salagu,18.0026,82.78718,02,745,4847,PPL
Rolangpadu,18.01938,82.7849,02,745,4847,PPL
Rangsingi,18.02341,82.7896,02,745,4847,PPL
Dabgar,18.00831,82.80557,02,745,4847,PPL
Pattepalle,18.07044,82.84453,02,745,4846,PPL
Ganake,18.05585,82.86103,02,745,4846,PPL
Jirakonda,18.03308,82.84766,02,745,4847,PPL
Jagampadu,18.00886,82.86255,02,745,4847,PPL
Simalpalle,18.00143,82.84971,02,745,4847,PPL
Pittagali,18.00326,82.87327,02,745,4847,PPL
Tummapalem,18.00502,82.87978,02,744,4858,PPL
Olab,18.00272,82.88341,02,744,4859,PPL
Madravi,18.06346,82.87555,02,745,4846,PPL
Davati,18.06167,82.89643,02,745,4845,PPL
Sariya,18.03729,82.88968,02,745,4847,PPL
Kotta Olab,18.00856,82.89841,02,744,4859,PPL
Kodapalle,18.00556,82.91366,02,744,4859,PPL
Narampalem,18.02816,82.89893,02,744,4859,PPL
Rajakilam,18.05073,82.91435,02,745,4845,PPL
Gummanti,18.06434,82.91222,02,745,4845,PPL
Avunagiri,18.15191,82.84879,02,745,4846,PPL
Virundlu,18.13509,82.84018,02,745,4846,PPL
Netaput,18.11993,82.83001,02,745,4846,PPL
Bangaramgaru,18.11598,82.83251,02,745,4846,PPL
Nurupanaku,18.12197,82.83769,02,745,4846,PPL
Peddarayi,18.12601,82.83685,02,745,4846,PPL
Ketampalem,18.13186,82.84305,02,745,4846,PPL
Limalpad,18.14055,82.84625,02,745,4846,PPL
Gunamamidi,18.14506,82.84862,02,745,4846,PPLQ
Bidargaru,18.14597,82.85212,02,745,4846,PPL
Vankapalle,18.13476,82.85263,02,745,4846,PPL
Tontakur,18.12656,82.84799,02,745,4846,PPL
Allamputvalasa,18.09249,82.84939,02,745,4846,PPL
Dargedda,18.08797,82.85187,02,745,4846,PPL
Tunsib,18.07605,82.86186,02,745,4846,PPL
Saraspalem,18.10648,82.8602,02,745,4846,PPL
Patigaru,18.1093,82.86322,02,745,4846,PPL
Buruguvalasa,18.13897,82.88359,02,745,4846,PPL
Gumanti,18.11218,82.87362,02,745,4845,PPL
Podatti,18.10474,82.8719,02,745,4845,PPL
Peddabayal,18.10404,82.87615,02,745,4845,PPL
Tonkota,18.08847,82.87418,02,745,4845,PPL
Boddaput,18.11115,82.88097,02,745,4845,PPL
Onturba,18.12304,82.89328,02,745,4846,PPL
Addatige,18.12629,82.89077,02,745,4846,PPL
Taragam,18.13236,82.89649,02,745,4845,PPL
Upala,18.13173,82.90621,02,745,4845,PPL
Tenkavalasa,18.12913,82.90645,02,745,4845,PPL
Jalada,18.12525,82.89868,02,745,4845,PPL
Bandagaruvu,18.11805,82.90644,02,745,4845,PPL
Chintalpalem,18.08072,82.90218,02,745,4845,PPL
Debalgudem,18.2193,82.84573,02,745,4844,PPL
Jamguda,18.20907,82.86167,02,745,4844,PPL
Kottarput,18.19906,82.84651,02,745,4844,PPL
Padi,18.20931,82.8407,02,745,4844,PPL
Mandiput,18.19665,82.84505,02,745,4846,PPL
Chintalput,18.19646,82.85265,02,745,4846,PPL
Padaput,18.19439,82.85569,02,745,4846,PPL
Kanriput,18.18971,82.85181,02,745,4846,PPL
Gattana,18.1811,82.83954,02,745,4846,PPL
Gonduguda,18.17831,82.85123,02,745,4846,PPL
Kangvalasa,18.17537,82.84655,02,745,4846,PPL
Kalipadu,18.1707,82.83789,02,745,4846,PPL
Kummarput,18.1627,82.85767,02,745,4846,PPL
Sipuruoddu,18.15354,82.86773,02,745,4846,PPL
Dabuvalasa,18.15636,82.85878,02,745,4846,PPL
Patam,18.16318,82.86505,02,745,4846,PPL
Padiguda,18.1678,82.86223,02,745,4846,PPL
Kangaput,18.18237,82.86004,02,745,4846,PPL
Basaivara,18.18937,82.86722,02,745,4846,PPL
Idalput,18.19169,82.8633,02,745,4846,PPL
Girligudem,18.22661,82.86666,02,745,4844,PPL
Gondugudem,18.2189,82.87262,02,745,4844,PPL
Diguva Sonaba,18.20229,82.87229,02,745,4846,PPL
Eguva Sonaba,18.19583,82.87033,02,745,4846,PPL
Mulapatam,18.18032,82.87645,02,745,4846,PPL
Vengada,18.16324,82.89128,02,745,4845,PPL
Gaddivalasa,18.16773,82.88937,02,745,4845,PPL
Kakapadu,18.20686,82.88639,02,745,4846,PPL
Devarpalle,18.22358,82.88274,02,745,4844,PPL
Masagudem,18.19866,82.89314,02,745,4846,PPL
Majigudem,18.1914,82.89638,02,745,4846,PPL
Mettagudem,18.18716,82.89434,02,745,4846,PPL
Majivalasa,18.18674,82.9081,02,745,4846,PPL
Banjoda,18.17792,82.89545,02,745,4845,PPL
Sunkariput,18.17689,82.89874,02,745,4845,PPL
Mandragudem,18.17141,82.89805,02,745,4845,PPL
Gompadu,18.16933,82.90337,02,745,4845,PPL
Siddavalasa,18.16588,82.90493,02,745,4845,PPL
Dumrivalasa,18.16485,82.89917,02,745,4845,PPL
Siddiguda,18.19374,82.9145,02,745,4846,PPL
Boraput,18.2451,82.84057,02,745,4844,PPL
Kambaguda,18.24506,82.8336,02,745,4844,PPL
Parsel,18.23608,82.84283,02,745,4844,PPL
Sangamgudem,18.22774,82.84517,02,745,4844,PPL
Gandha,18.2488,82.86207,02,745,4844,PPL
Pentagudem,18.23385,82.87534,02,745,4844,PPL
Gandirangani,18.24941,82.8822,02,745,4844,PPL
Baski,18.23587,82.89024,02,745,4844,PPL
Baribuddar,18.22912,82.89143,02,745,4844,PPL
Burji,18.21614,82.90544,02,745,4846,PPL
Konkana,18.22854,82.89829,02,745,4844,PPL
Bijaguda,18.22997,82.90942,02,745,4844,PPL
Kontriaguda,18.23576,82.91124,02,745,4844,PPL
Dobarangini,18.24584,82.91776,02,745,4844,PPL
Koraguda,18.23917,82.91601,02,745,4844,PPL
Kajartota,18.23465,82.92,02,745,4844,PPL
Barangibanda,18.22899,82.91577,02,745,4844,PPL
Tumbaguda,18.21711,82.91715,02,745,4846,PPL
Santaripadu,18.19742,82.91996,02,745,4846,PPL
Sulting,18.19395,82.92116,02,745,4845,PPL
Danselivalasa,18.18179,82.93484,02,745,4845,PPL
Gangudivalasa,18.18023,82.94731,02,745,4845,PPL
Kondalpadu,18.19634,82.93611,02,745,4845,PPL
Donnamuri,18.23633,82.95214,02,745,4845,PPL
Puttapadu,18.20418,82.95972,02,745,4845,PPL
Uttaguda,18.1994,82.95045,02,745,4845,PPL
Gorigummi,18.18132,82.94991,02,745,4845,PPL
Bodapadu,18.1944,82.96811,02,745,4845,PPL
Ovilchinta,18.20752,82.9671,02,745,4845,PPLQ
Regam,18.21915,82.98469,02,745,4845,PPL
Rayapadu,18.18815,82.97221,02,745,4845,PPL
Longuparti,18.18177,82.98153,02,745,4845,PPL
Mettavalasa,18.1807,82.9979,02,745,4845,PPL
Turpati,18.17453,82.93171,02,745,4845,PPL
Bandavalasa,18.17163,82.91465,02,745,4845,PPL
Penam,18.16737,82.92111,02,745,4845,PPL
Dankaput,18.16392,82.92593,02,745,4845,PPL
Kaverla,18.13124,82.91951,02,745,4845,PPL
Putikaputtu,18.11499,82.95205,02,745,4845,PPL
Tangalbanda,18.1195,82.94142,02,745,4845,PPL
Gangwara,18.12822,82.9335,02,745,4845,PPL
Bungeja,18.1389,82.9505,02,745,4845,PPL
Damsavalasa,18.16495,82.94743,02,745,4845,PPL
Kumbudite,18.16915,82.94619,02,745,4845,PPL
Nemalpadu,18.17354,82.93335,02,745,4845,PPL
Chedivalasa,18.16426,82.95121,02,745,4845,PPL
Puttavalasa,18.16218,82.965,02,745,4845,PPL
Puttayi,18.16507,82.96862,02,745,4845,PPL
Nullapalem,18.17168,82.99232,02,745,4845,PPL
Godagummivalasa,18.12127,82.98833,02,745,4845,PPL
Buvanur,18.11498,82.97374,02,745,4845,PPL
Tamatu,18.0893,82.92418,02,745,4845,PPL
Kondimkota,18.08535,82.92531,02,745,4845,PPL
Santapet,18.09,82.92974,02,745,4845,PPL
Pandirmamidi,18.08643,82.93329,02,745,4845,PPL
Malampeta,18.06005,82.94281,02,745,4845,PPL
Engalpadu,18.04876,82.94693,02,745,4845,PPL
Koraparti,18.03516,82.93379,02,745,4845,PPL
Dabbalapalem,18.03294,82.93541,02,745,4845,PPL
Revalpalem,18.02097,82.95183,02,745,4845,PPL
Jenipadu,18.02697,82.95943,02,745,4845,PPL
Chintapeta,18.0563,82.95188,02,745,4845,PPL
Pinakota,18.0801,82.95085,02,745,4845,PPL
Peddakota,18.0846,82.95133,02,745,4845,PPL
Chatakamba,18.09213,82.96368,02,745,4845,PPL
Burga,18.07672,82.98952,02,745,4845,PPL
Bodapadu,18.03654,82.99263,02,744,4859,PPL
Alligaru,18.00002,82.92315,02,744,4859,PPL
Palem,18.01808,82.9797,02,744,4859,PPLQ
Sompara,18.01844,82.99578,02,744,4859,PPL
Mukundapurain,18.04746,82.99962,02,744,4859,PPL
Jamput,18.24955,82.77756,02,745,4843,PPL
Chintalpad,18.07733,82.99743,02,745,4845,PPL
Billaiput,18.24877,82.83638,02,745,4844,PPL
Meba,18.13889,82.7511,02,745,4846,PPL
Gurgumamidi,18.00023,82.87116,02,744,4858,PPL
Betapudi,18.001,82.9867,02,744,4859,PPL
Valasapalle,17.98805,82.01085,02,745,4850,PPLQ
Gandhanuru,17.93092,82.01636,02,745,4886,PPL
Nurtonda,17.96752,82.0458,02,745,4850,PPLQ
Madimadlu,17.96116,82.0543,02,745,4850,PPLQ
Nilajarta,17.92692,82.02915,02,745,4850,PPL
Tokarayi,17.93615,82.07136,02,745,4850,PPL
Singagudem,16.95066,81.00154,02,748,4945,PPL
Lingapalem,16.94768,81.00012,02,748,4945,PPL
Kottapalle,16.9634,81.03724,02,748,4945,PPL
Timmireddipalle,16.99763,81.03389,02,748,4944,PPL
Pachchanagaram,16.98593,81.05011,02,748,4945,PPL
Gokavaram,16.97518,81.06962,02,748,4945,PPL
Nagulavarigudem,16.95591,81.07496,02,748,4945,PPL
Rangapuram,16.9461,81.06996,02,748,4945,PPL
Mathamgudem,16.92183,81.00821,02,748,4945,PPL
Chandrammapalem,16.91999,81.00512,02,748,4945,PPL
Timmakkapalem,16.93222,81.02046,02,748,4945,PPL
Narasammapalem,16.94195,81.03602,02,748,4945,PPL
Kurumbagudem,16.9446,81.08069,02,748,4945,PPL
Ramangapuram,16.93795,81.07956,02,748,4945,PPL
Mulagalampadu,16.93448,81.06224,02,748,4945,PPL
Bhogolu,16.92284,81.04502,02,748,4945,PPL
Venkatapuram,16.91446,81.03076,02,748,4945,PPL
Katamreddipalle,16.89976,81.0104,02,748,4945,PPL
Erravarigudem,16.90373,81.02169,02,748,4945,PPL
Kalarayanigudem,16.88728,81.02911,02,748,4945,PPL
Gollagudem,16.87942,81.02228,02,748,4945,PPL
Ayyapparajugudem,16.87523,81.02372,02,748,4945,PPL
Bapirajugudem,16.8634,81.00993,02,748,4964,PPL
Ramachandrapuram,16.84935,81.00529,02,748,4964,PPL
Rayannapalem,16.83515,81.05431,02,748,4964,PPL
Bommarajukunta,16.83535,81.062,02,748,4964,PPL
Ratnalakunta,16.8404,81.07097,02,748,4964,PPL
Kondalaraopalem,16.85588,81.05715,02,748,4964,PPL
Nadipalle,16.83054,81.00812,02,748,4964,PPL
Balive,16.81226,81.01636,02,748,5002,PPL
Rangampeta,16.80454,81.02864,02,748,5002,PPL
Suraraopeta,16.81413,81.07942,02,748,4964,PPL
Jagannadhapuram,16.78833,81.06496,02,748,4964,PPL
Velpucherla,16.78174,81.02767,02,748,5002,PPL
Sitaramapuram,16.78165,81.00767,02,748,5002,PPL
Annappanenivarigudem,16.77736,81.00002,02,748,5002,PPL
Vajarpadu,16.77212,81.01463,02,748,5002,PPL
Ankannagudem,16.76657,81.03012,02,748,4964,PPL
Koppakagudem,16.77504,81.02392,02,748,4964,PPL
Singavaram,16.77726,81.0387,02,748,4964,PPL
Janampeta,16.77572,81.05213,02,748,4964,PPL
Lakshmipuram,16.77343,81.07992,02,748,4966,PPL
Madigudem,16.76512,81.07095,02,748,4964,PPL
Vanguru,16.75389,81.07857,02,748,4964,PPL
Challapalle,16.76645,81.09775,02,748,4967,PPL
Vegavaram,16.76704,81.11354,02,748,4967,PPL
Gopannapalem,16.77126,81.11652,02,748,4967,PPL
Masidipadu,16.76703,81.12101,02,748,4967,PPL
Algulgudem,16.76123,81.14888,02,748,4967,PPL
Uppugudem,16.75525,81.13732,02,748,4967,PPL
Sanigudem,16.77543,81.14655,02,748,4967,PPL
Galayagudem,16.78517,81.12721,02,748,4967,PPL
Virampalem,16.79194,81.12204,02,748,4967,PPL
Gorlamadugu,16.79977,81.08726,02,748,4964,PPL
Naguladevunipadu,16.79324,81.13384,02,748,4967,PPL
Gangannagudem,16.7956,81.14661,02,748,4967,PPL
Akkireddigudem,16.79762,81.14702,02,748,4967,PPL
Nagannagudem,16.80312,81.14121,02,748,4967,PPL
Venkatakrishnapuram,16.78245,81.10612,02,748,4967,PPL
Kavagunta,16.78909,81.08477,02,748,4964,PPL
Pedda Vegi,16.80941,81.10679,02,748,4964,PPL
Sitapuram,16.82943,81.11755,02,748,4964,PPL
Koppilivarigudem,16.829,81.1424,02,748,4964,PPL
Enagampalle,16.8297,81.14496,02,748,4964,PPL
Munduru,16.82994,81.16009,02,748,4964,PPL
Kondapannivarigudem,16.84194,81.10348,02,748,4964,PPL
Kuchampudi,16.85317,81.11144,02,748,4964,PPL
Govindavarigudem,16.85373,81.10103,02,748,4964,PPL
Ramasingavaram,16.88629,81.10825,02,748,4964,PPL
Vegivada,16.86452,81.15902,02,748,4964,PPL
Talla Gokavaram,16.88369,81.14897,02,748,4964,PPL
Polasagudem,16.92713,81.11092,02,748,4945,PPL
Badarala,16.92265,81.11045,02,748,4945,PPL
Kotta Gandigudem,16.93459,81.14364,02,748,4954,PPL
Pata Gandigudem,16.9455,81.13685,02,748,4954,PPL
Kallacheruvu,16.94989,81.13153,02,748,4954,PPL
Asanagudem,16.95219,81.10361,02,748,4945,PPL
Vemulapalle,16.95004,81.09794,02,748,4945,PPL
Pata Mudicherla,16.94343,81.08696,02,748,4945,PPL
Balaivarigudem,16.94614,81.08546,02,748,4945,PPL
Kotta Mudicherla,16.94367,81.09651,02,748,4945,PPL
Puppalavarigudem,16.96129,81.08322,02,748,4945,PPL
Ganapavarigudem,16.96707,81.0918,02,748,4945,PPL
Bolinavarigudem,16.96814,81.12109,02,748,4954,PPL
Khandrika Sitaramavaram,16.96648,81.13249,02,748,4954,PPL
Annapanavarigudem,16.98023,81.11373,02,748,4945,PPL
Gadivarigudem,16.97718,81.12197,02,748,4954,PPL
Kuntenayarigudem,16.99741,81.12496,02,748,4954,PPL
Jalapavarigudem,16.97856,81.15553,02,748,4954,PPL
Tadicherla,16.98345,81.23699,02,748,4954,PPL
Gundugolanukunta,16.9659,81.23457,02,748,4955,PPL
Vadlapatlanutanam,16.97348,81.20963,02,748,4954,PPL
Sagupadu,16.9351,81.1663,02,748,4954,PPL
Chinnammaraopalem,16.94751,81.20167,02,748,4954,PPL
Nutanam,16.94729,81.21008,02,748,4954,PPL
Mettagudem,16.93374,81.23453,02,748,4955,PPL
Kasaranenivarigudem,16.92054,81.20828,02,748,4955,PPL
Varisettigudem,16.91836,81.20553,02,748,4954,PPL
Ramannagudem,16.92023,81.22409,02,748,4955,PPL
Devinavarigudem,16.91779,81.23667,02,748,4955,PPL
Timmapuram,16.9227,81.24847,02,748,4955,PPL
Papayyapalem,16.87671,81.19419,02,748,4964,PPL
Konnapuram,16.87036,81.18948,02,748,4964,PPL
Battevaram,16.86406,81.16461,02,748,4964,PPL
Govindapuram,16.87921,81.20444,02,748,4967,PPL
Vempadu,16.88931,81.21089,02,748,4955,PPL
Havelilingapalem,16.89044,81.2263,02,748,4955,PPL
Mediniraopalem,16.83322,81.18748,02,748,4967,PPL
Challa Chintalapudi,16.84151,81.21214,02,748,4967,PPL
Perugugudem,16.85145,81.22249,02,748,4967,PPL
Pangidigudem,16.86272,81.24519,02,748,4955,PPL
Timmanagudem,16.82999,81.22332,02,748,4967,PPL
Jogenpalem,16.81302,81.16875,02,748,4967,PPL
Ramaraogudem,16.8267,81.19498,02,748,4967,PPL
Malakacherla,16.82456,81.20152,02,748,4967,PPL
Narasimhapuram,16.8221,81.22096,02,748,4967,PPL
Velagakunta Khandrika,16.81235,81.23953,02,748,4963,PPL
Gandivarigudem,16.81374,81.22703,02,748,4967,PPL
Surappagudem,16.80862,81.24201,02,748,4963,PPL
Patturu,16.80267,81.24525,02,748,4963,PPL
Sitampeta,16.79593,81.21414,02,748,4967,PPL
Kantinayanagudem,16.80507,81.18011,02,748,4967,PPL
Apparaopalem,16.79741,81.18128,02,748,4967,PPL
Denduluru,16.7578,81.16485,02,748,4967,PPL
Komirepalle,16.77669,81.20803,02,748,4967,PPL
Oddagudem,16.75226,81.23953,02,748,4963,PPL
Bhogapuram,16.76154,81.2315,02,748,4963,PPL
Malapalle,16.79435,81.20332,02,748,4967,PPL
Sriramavaram,16.81245,81.19496,02,748,4967,PPL
Nyayampalle,16.84718,81.10191,02,748,4964,PPL
Georgepuram,16.92183,81.14258,02,748,4954,PPL
Somavarapupadu,16.7502,81.11505,02,748,4967,PPL
Krishnapuram,16.88954,81.24945,02,748,4955,PPL
Nellikota,17.69397,82.00568,02,745,4886,PPLQ
Dadilikavada,17.68657,82.00404,02,745,4886,PPL
Buradakota,17.6983,82.01443,02,745,4886,PPL
Jungaltota,17.71621,82.02505,02,745,4886,PPL
Palakajidi,17.73256,82.03744,02,745,4851,PPL
Appalrajupeta,17.54518,82.24872,02,745,4888,PPL
Seddigunta,17.97474,82.07861,02,745,4850,PPL
Goraleva,17.9777,82.0569,02,745,4850,PPL
Kakanuru,17.90509,82.01261,02,745,4850,PPL
Gummarevu,17.88657,82.00301,02,745,4850,PPLQ
Selgonuri,17.86405,82.00187,02,745,4886,PPL
Sitarayi,17.85524,82.02463,02,745,4850,PPLQ
Kondajarta,17.90985,82.04881,02,745,4850,PPL
Gorlagondi,17.84776,82.03117,02,745,4850,PPL
Nethamarri,17.85371,82.05428,02,745,4850,PPLQ
Nilavarapadu,17.8859,82.07402,02,745,4850,PPLQ
Mulagalapadu,17.80758,82.03241,02,745,4851,PPLQ
Billipalem,17.79358,82.04353,02,745,4851,PPL
Galakonda,17.8056,82.03595,02,745,4851,PPLQ
Puttakota,17.82068,82.04205,02,745,4851,PPL
Kottirru,17.84292,82.04203,02,745,4850,PPLQ
Duggam,17.84399,82.06507,02,745,4850,PPLQ
Ravalakota,17.77491,82.05739,02,745,4851,PPLQ
Mandipalle,17.81752,82.08346,02,745,4851,PPL
Jodumamidulu,17.7643,82.00719,02,745,4851,PPLQ
Endakota,17.75025,82.02945,02,745,4851,PPLQ
Chinna Gonbeli,17.8055,82.09022,02,745,4851,PPL
Marripakalu,17.76936,82.09466,02,745,4851,PPL
Kannavaram,17.75986,82.16152,02,745,4851,PPL
Batsaluru,17.89878,82.10164,02,745,4850,PPL
Galikonda,17.89754,82.12805,02,745,4850,PPL
Kampamanupakalu,17.84928,82.16766,02,745,4850,PPL
Bodamanupakalu,17.84385,82.15695,02,745,4850,PPL
Chinna Busikonda,17.92064,82.11756,02,745,4850,PPL
Busikonda,17.9301,82.11339,02,745,4850,PPL
Kotturu,17.98834,82.10961,02,745,4850,PPL
Kakulgadda,17.99042,82.18811,02,745,4850,PPL
Ennagundi,17.9825,82.1865,02,745,4850,PPL
Jammalamamidi,17.97494,82.19683,02,745,4850,PPL
